"SPID","Quantity","Price","ShipDate","PID","SID"
2979,7,40.98,2012-08-30,629,753
2988,31,16.12,2013-10-26,454,1196
2997,20,209.09,2013-07-29,967,54
3007,369,245.13,2013-04-18,820,918
3027,43,98.02,2012-10-24,1079,162
3037,64,27.97,2012-12-05,1013,715
3043,90,23.42,2013-12-15,104,634
3055,372,88.77,2014-02-15,621,238
3066,20,94.02,2012-08-04,884,199
3074,25,305,2014-03-14,307,86
3080,176,85.07,2012-07-17,828,871
1734,578,350.34,2013-01-19,964,1124
1741,400,59.44,2012-12-22,251,744
1751,373,275.36,2012-07-12,185,206
1760,586,55.14,2015-01-03,714,1179
1770,128,207.82,2013-05-22,777,1089
1782,576,306.15,2013-02-21,584,377
1790,22,437.6,2015-02-01,414,452
1802,29,437.31,2013-06-13,887,525
1811,74,161.3,2013-04-02,209,234
1821,348,490.49,2014-05-03,10,869
1831,10,252.84,2015-01-02,743,637
1842,230,426.68,2012-12-16,1154,172
1854,356,222,2014-09-09,564,573
1873,63,339.17,2014-06-26,599,626
1883,28,73.56,2013-04-25,1018,642
1896,53,310.21,2012-07-10,1183,333
1906,131,256.35,2014-06-02,404,1052
1917,655,373.65,2013-07-28,930,70
1928,6,65.58,2012-09-01,1058,1011
1938,4,152.88,2013-01-10,659,17
1950,14,354.36,2013-08-13,222,355
1961,115,440.51,2013-08-07,1049,210
1974,47,123.57,2013-11-10,432,331
1992,245,157.69,2012-03-29,930,629
2000,12,167.37,2014-09-06,437,3
2011,45,162.22,2013-02-05,48,226
2020,238,216.07,2013-03-03,529,1051
2030,370,341.73,2012-10-25,572,539
2039,505,266.04,2014-07-06,1068,885
2049,542,174.78,2013-07-14,1117,1048
2059,305,20.95,2015-01-01,728,46
2068,287,133.37,2014-12-22,525,647
2075,303,287.14,2012-05-24,1108,475
2089,50,17.73,2013-05-25,590,538
2098,6,86.04,2013-10-30,726,173
2108,40,93.38,2012-12-15,947,1178
2117,26,241.73,2013-09-20,1013,29
2128,64,171.71,2013-07-12,965,1141
2137,480,98.16,2013-06-26,810,513
2147,184,81.27,2012-12-21,29,398
2157,33,479.6,2012-10-01,1181,894
2165,54,205.8,2014-08-17,734,157
2173,62,411.84,2012-11-05,48,166
2187,189,395.49,2012-03-13,424,1177
2198,28,302.65,2014-11-06,499,515
2208,111,225.62,2013-06-28,171,198
2216,513,363.82,2014-06-20,649,123
2226,11,58.31,2013-10-24,759,262
2237,28,341.4,2013-12-02,112,400
2245,54,372.9,2014-08-24,1029,500
2254,57,437.34,2012-11-13,70,176
2265,67,401.81,2014-12-13,307,1031
2277,538,442.9,2012-02-14,56,1139
2287,660,144.27,2012-11-30,428,929
2296,388,160.79,2014-11-18,88,944
2308,498,123.54,2013-05-24,140,148
2317,521,302.2,2012-05-25,722,749
2324,280,140.98,2012-12-07,417,169
2336,511,394.62,2014-04-11,136,1055
2347,85,23.55,2014-01-02,1082,944
2355,353,127.84,2012-10-25,525,46
2362,352,134.63,2014-11-03,1112,458
2372,66,461.04,2014-12-02,1128,404
2382,642,416.6,2014-07-12,408,1016
2393,30,131.06,2014-12-14,326,149
2404,104,190.58,2013-09-13,204,675
2414,156,480.2,2012-10-19,153,989
2426,436,160.34,2013-08-25,740,741
2436,26,160.69,2014-04-21,1022,300
2445,22,195.35,2013-04-18,321,465
2455,24,125.9,2013-10-26,691,470
2466,41,383.65,2012-05-09,686,693
2474,79,325.6,2012-04-02,177,1085
2483,45,379.38,2014-08-09,510,1166
2493,80,167.79,2013-04-12,59,105
2501,8,490.37,2012-09-22,687,629
2512,478,70.42,2014-08-24,570,418
2521,41,42.05,2014-11-27,758,97
2529,62,344.35,2013-04-26,1039,867
2544,16,81.56,2012-10-27,14,825
2555,46,149.56,2013-05-22,809,1154
2566,69,400.32,2013-03-22,335,379
2576,144,323.55,2014-06-11,700,587
2586,15,78.02,2014-07-10,119,765
2596,56,229.01,2015-01-20,790,962
2602,169,394.9,2013-04-12,1052,638
2612,667,202.96,2013-11-10,649,618
2622,13,17.84,2013-11-23,1198,970
2632,2,280.07,2012-04-23,142,694
2647,444,64.92,2013-02-11,1153,1165
2656,63,223.63,2015-01-06,215,266
2665,65,139.15,2013-07-15,319,766
2679,292,402.41,2012-04-06,392,888
2692,487,155.69,2012-05-17,977,797
2698,427,11.01,2012-02-06,1116,473
2711,21,418.24,2012-06-06,245,54
2722,230,249.77,2012-09-26,331,469
2730,59,390.49,2014-06-21,979,394
2745,572,450.6,2014-11-06,1172,444
2755,37,490.63,2014-04-22,389,9
2763,66,353.02,2013-03-16,515,550
2774,59,219.5,2012-12-25,86,355
2789,468,44.61,2013-05-10,619,857
2798,67,332.06,2014-09-27,323,1053
2807,42,108.47,2013-12-07,496,49
2816,44,419.23,2012-03-11,576,312
2827,472,162.48,2012-07-03,50,1067
2839,39,61.09,2014-08-24,381,174
2850,437,225.1,2012-03-07,1065,161
2859,578,264.66,2012-12-21,881,817
2869,27,254.98,2012-03-31,95,288
2881,64,196.68,2012-09-23,207,1022
2891,39,386.43,2012-07-21,158,1028
2904,58,137.92,2013-12-01,1075,249
2914,301,64.14,2013-04-14,984,1193
2925,565,418.73,2012-08-01,809,225
2933,43,41.28,2013-05-25,645,943
2944,164,124.13,2012-10-28,1089,26
2957,559,285.38,2012-03-20,26,830
2965,223,151.5,2014-03-14,411,1114
2977,220,257.43,2013-05-23,539,304
2987,501,439.48,2012-01-09,1083,99
2996,589,166.61,2014-01-01,555,7
3005,563,154.23,2014-12-16,235,470
3015,78,33.79,2013-01-09,1033,131
3024,462,435.25,2013-03-01,482,1173
3036,65,119.07,2014-01-18,496,702
3046,366,308.48,2012-12-27,756,990
3052,67,260.63,2014-04-19,915,254
3061,1,255,2012-06-12,1015,534
3071,61,82.24,2013-05-18,1072,631
3083,221,361.9,2014-11-17,228,186
3093,61,478.77,2014-05-08,1045,955
1733,39,39.45,2013-03-15,526,983
1742,11,453.81,2014-04-29,821,579
1753,358,166.5,2013-04-16,212,8
1762,35,468.43,2012-03-06,1045,553
1769,229,351.03,2013-12-03,701,1041
1783,224,113.65,2014-07-02,72,358
1792,68,371.04,2012-10-28,606,1182
1810,508,20.69,2013-01-02,153,929
1828,7,331.73,2012-07-01,448,261
1838,438,413.29,2014-10-14,548,781
1845,40,453.47,2012-08-05,144,534
1855,63,250.71,2013-12-05,702,535
1863,445,230.49,2013-11-24,109,397
1874,3,112.42,2014-02-15,1152,1161
1885,179,369.81,2014-04-20,354,920
1894,616,272.42,2013-08-16,257,465
1904,48,178.43,2014-10-08,1086,1149
1912,588,52.24,2013-11-20,546,680
1920,361,99.21,2012-04-18,44,1103
1929,5,476.33,2015-01-27,622,1088
1937,509,355.64,2013-05-26,74,125
1947,698,389.6,2014-01-25,546,852
1957,496,259.95,2013-07-10,619,999
1964,329,434.89,2013-09-23,938,1130
1972,20,499.85,2012-01-28,1191,958
1981,26,12.22,2014-09-10,343,142
1991,598,427.09,2012-10-23,161,55
2001,602,498.95,2014-04-05,397,88
2010,28,25.79,2014-11-09,53,810
2018,376,462.95,2013-11-04,1004,1007
2028,56,187.98,2013-02-22,566,1004
2038,76,74.73,2014-01-24,521,395
2047,2,162.78,2012-04-19,678,614
2057,55,425.19,2014-09-15,1119,954
2067,55,158.26,2014-01-25,1120,487
2080,376,392.96,2012-09-10,1147,576
2088,27,454.22,2013-06-07,743,1092
2097,167,46.51,2012-10-08,188,1144
2107,75,83.76,2013-12-20,940,744
2115,221,362.96,2014-12-12,689,197
2126,159,20,2013-02-19,793,449
2136,40,243.47,2012-05-05,382,529
2146,32,99.32,2013-12-24,709,473
2156,228,101.72,2012-10-19,171,816
2162,34,497.22,2015-01-29,879,555
2176,529,10.03,2012-04-07,106,823
2186,46,213.86,2012-07-16,179,614
2197,170,241.01,2013-04-06,244,966
2207,18,302.77,2012-02-13,723,892
2220,69,16.81,2013-04-21,663,154
2230,28,247.39,2013-09-27,199,636
2240,3,170.36,2013-08-06,670,1009
2250,678,371.18,2012-09-02,292,823
2259,132,419.54,2013-08-04,859,1176
2268,515,209.38,2012-09-02,825,142
2278,133,179.19,2013-12-20,795,28
2288,686,344.13,2013-05-08,788,899
2298,166,58.17,2014-08-30,913,980
2306,161,426.27,2013-04-28,331,665
2316,16,240.64,2014-09-21,598,262
2328,497,325.05,2014-08-08,890,864
2338,27,190.98,2013-06-15,78,308
2348,61,74.06,2013-12-24,335,247
2358,8,82.53,2012-10-30,735,507
2368,322,262.53,2014-11-02,682,276
2376,89,234.19,2014-06-29,98,1173
2390,669,141.55,2013-04-29,857,103
2399,463,170.54,2014-09-19,13,301
2407,64,108.28,2012-12-11,567,826
2420,177,85.7,2014-10-10,657,1174
2428,36,336.28,2013-05-05,373,863
2439,415,58.23,2012-04-17,1092,44
2450,530,472.74,2014-05-15,1114,94
2459,303,382.75,2013-08-11,1067,1060
2469,33,327.1,2012-08-24,654,543
2478,539,289.79,2014-08-01,601,1164
2487,303,224.25,2013-05-25,461,1126
2498,15,400.13,2014-10-06,828,691
2508,40,103.13,2013-09-05,852,307
2518,35,352.46,2014-06-07,886,314
2528,496,356.2,2013-06-25,957,983
2542,537,386.92,2014-09-22,668,1068
2552,26,74.45,2014-11-23,167,367
2563,288,209.73,2012-12-02,1124,939
2573,22,311.14,2012-01-12,614,888
2582,548,50.76,2012-05-28,427,261
2594,14,285.6,2013-05-11,176,666
2604,471,367.11,2014-04-04,72,450
2614,229,261.29,2014-11-14,669,594
2625,689,392.49,2012-12-27,474,334
2634,283,371.96,2012-08-08,968,723
2645,53,297.27,2014-12-26,304,849
2657,527,423.91,2013-06-10,268,776
2664,338,404.25,2012-10-21,971,44
2676,2,290.7,2014-07-16,14,583
2688,28,112.74,2012-04-27,855,626
2699,7,435.58,2014-05-02,958,940
2708,639,49.67,2014-11-29,802,857
2720,14,317.62,2012-12-27,128,1181
2733,36,312.73,2014-04-26,80,276
2738,606,159.05,2012-10-10,1130,864
2747,350,443.79,2012-07-25,840,713
2756,11,69.08,2014-07-02,950,282
2768,13,139.51,2014-03-27,87,938
2775,626,18.32,2013-02-17,504,1009
2784,611,17.62,2012-08-15,980,47
2794,526,108.31,2012-02-01,168,967
2804,49,100.67,2015-01-05,303,65
2812,26,184.66,2014-02-01,869,285
2822,157,266.85,2013-04-15,1065,27
2834,282,495.67,2013-09-23,852,734
2846,32,332.71,2014-08-08,839,907
2860,403,232.98,2014-03-27,972,638
2872,67,97.4,2014-01-25,1104,712
2879,27,241.41,2014-03-01,179,518
2889,699,33.75,2013-03-30,724,721
2900,69,424.34,2014-04-07,1014,261
2910,12,336.58,2013-05-12,1190,705
2921,36,483.9,2014-11-03,1123,1161
2931,67,468.92,2012-02-08,1072,1003
2946,323,129.56,2012-02-01,897,28
2954,197,486.59,2013-11-07,452,948
2967,565,92.24,2013-06-08,1096,287
2976,37,33.68,2013-03-09,1058,992
2986,252,443.37,2013-11-25,1058,66
2998,61,214.67,2014-03-19,551,124
3011,72,33.86,2012-05-23,1025,82
3021,68,360.14,2013-08-21,593,1088
3029,168,256.36,2014-07-12,673,813
3040,24,376.42,2012-12-19,22,86
3049,65,151.37,2012-12-31,435,166
3058,384,168.87,2013-05-09,730,584
3070,479,128.5,2013-05-28,145,932
3079,44,228.3,2014-09-10,613,1022
3089,558,105.84,2013-08-31,162,135
1731,201,254.69,2014-02-06,186,1139
1743,5,182.77,2012-03-04,197,920
1752,284,454.97,2014-02-10,891,583
1764,34,231.67,2012-04-03,448,650
1774,66,364.5,2014-01-28,246,957
1781,8,187.69,2013-04-02,267,109
1791,23,44.57,2013-11-09,923,295
1799,8,457.06,2012-11-12,320,467
1809,565,439.99,2013-09-18,1114,824
1819,231,17.46,2013-05-15,337,277
1830,29,211.4,2014-02-09,726,587
1840,23,336.52,2012-05-22,806,491
1850,445,149.02,2012-02-24,673,137
1859,522,479.28,2013-03-30,266,308
1869,60,489.85,2013-06-01,240,9
1881,67,460.39,2014-10-07,995,111
1889,436,66.71,2014-11-23,233,1048
1900,35,308.64,2013-10-21,1166,27
1911,553,190.44,2013-05-31,689,564
1922,196,64.87,2012-05-13,476,1153
1933,610,86.93,2013-05-14,940,821
1943,501,393.91,2013-12-12,488,504
1953,557,319.49,2014-08-23,642,943
1963,55,374.21,2012-04-15,1101,928
1973,389,468.34,2014-08-02,1081,659
1984,48,463.26,2012-08-13,646,148
1994,67,289.01,2012-06-04,255,1160
2004,433,40.67,2013-08-23,364,440
2013,693,132.01,2012-12-26,1064,377
2024,49,413.07,2012-05-09,743,952
2034,1,68.03,2012-05-24,1175,508
2043,4,175.96,2014-03-12,902,1104
2052,351,461.98,2014-02-19,907,1037
2062,59,27.33,2012-12-01,127,651
2072,67,33.8,2013-04-02,423,213
2082,368,359.59,2014-03-26,716,773
2092,531,385.7,2012-02-06,617,681
2101,198,33.4,2012-11-05,536,71
2109,12,319.04,2014-11-23,14,632
2122,294,469.72,2015-01-31,957,573
2133,476,173.15,2014-10-02,521,46
2144,67,456.84,2013-05-11,570,293
2154,37,316.53,2012-11-29,70,538
2164,43,209.49,2013-01-07,976,102
2174,181,132.09,2014-10-23,987,459
2185,413,243.33,2013-12-10,24,190
2193,478,280.27,2012-07-14,474,230
2204,517,466.1,2014-03-15,585,634
2214,64,318.19,2012-03-07,71,283
2225,48,391.32,2013-02-25,318,913
2234,496,164.77,2014-07-22,363,766
2244,620,12.93,2014-10-08,58,279
2255,102,411.43,2012-06-27,284,231
2263,40,46.59,2013-04-20,496,38
2270,66,113.88,2012-02-17,880,750
2281,253,224.08,2014-01-13,1060,856
2289,614,216.11,2014-01-04,402,1177
2300,69,17.43,2012-11-10,567,1086
2313,153,124.37,2013-01-29,514,483
2322,28,62.42,2012-08-26,870,853
2331,282,360.58,2013-09-05,194,490
2343,61,394.95,2012-12-14,7,1168
2353,38,39.9,2013-08-08,422,665
2365,1,267.5,2014-04-17,39,668
2375,60,80.1,2014-06-08,1173,31
2385,4,325.54,2013-03-03,836,183
2403,595,87.21,2013-08-01,920,1133
2413,117,288.8,2013-06-18,202,123
2423,64,189.58,2013-04-19,227,1192
2433,423,139.15,2013-12-19,993,884
2443,18,251.46,2012-07-05,742,683
2453,4,98.91,2014-10-26,630,178
2463,456,107.59,2012-12-23,1115,506
2472,10,364.58,2013-04-18,1015,1129
2485,421,93.91,2015-01-02,685,925
2492,421,240.4,2012-02-05,66,382
2503,18,202.4,2014-05-24,1055,1148
2515,32,386.82,2013-03-11,919,1070
2524,380,325.69,2013-10-18,920,1114
2534,52,16.57,2012-04-08,389,612
2547,35,187.92,2014-03-26,677,2
2553,356,250,2014-10-23,865,1148
2564,52,186.57,2015-01-06,565,325
2571,152,256.95,2012-03-15,636,110
2580,585,213.45,2012-08-23,961,17
2591,55,98.76,2012-10-06,325,294
2599,496,46.2,2013-03-06,888,1190
2606,53,183.83,2014-08-11,160,459
2616,45,262.77,2014-05-21,822,521
2624,4,219.9,2014-04-23,595,993
2635,247,245.52,2013-10-29,1065,886
2643,9,210.15,2013-09-09,812,209
2653,5,144.87,2012-08-27,291,1068
2663,212,435.82,2012-03-31,1051,1182
2671,396,73.62,2013-05-30,505,102
14337,204,472.71,2014-02-06,2331,2085
2686,63,250.88,2012-02-01,83,33
2697,305,266.74,2012-08-12,929,394
2706,200,340.31,2012-02-07,75,861
2719,33,499.29,2013-05-18,526,611
2727,582,66.66,2013-12-26,378,334
2737,95,272.98,2014-10-04,396,344
2748,345,183.15,2012-05-20,858,752
2758,3,64.59,2013-01-06,342,538
2765,10,266.05,2012-07-15,117,134
2776,421,432.22,2013-03-24,906,989
2786,24,133.21,2012-11-12,37,1063
2795,38,267.93,2012-03-09,862,1132
2805,466,395.58,2013-02-21,603,825
2814,55,404.34,2014-05-12,231,1122
2823,247,275.73,2013-06-26,1193,979
2835,61,197.65,2012-04-18,789,1134
2845,18,330.33,2012-12-08,501,608
2855,33,153.4,2013-07-09,710,440
2864,69,237.23,2014-12-30,1183,1110
2875,392,449.36,2014-06-25,1064,851
2880,16,339.73,2013-05-20,384,1058
2892,45,475.92,2013-09-06,245,561
2903,565,50.99,2013-09-07,1018,732
2912,35,160.71,2012-09-06,85,341
2923,14,307.46,2013-05-25,1050,383
2935,30,289.47,2014-02-15,207,372
2942,63,107.09,2013-06-06,667,281
2952,130,97.36,2013-05-01,696,567
2962,1,217.23,2014-09-06,735,140
2972,618,289.81,2012-10-21,856,1071
2982,375,319.94,2013-01-29,812,1046
2992,549,336.48,2012-01-12,955,1077
3000,342,248.63,2014-10-02,1032,630
3012,67,195.04,2013-11-23,494,263
3022,10,62.21,2013-10-25,382,1032
3030,60,204.75,2012-01-26,933,838
3044,54,232.01,2012-09-14,654,216
3057,441,156.33,2012-09-27,936,876
3065,165,465.63,2014-07-13,394,928
1732,55,343.33,2012-11-03,1047,626
1746,514,445.66,2014-01-25,253,68
1756,26,362.17,2013-07-24,1190,794
1766,60,56.4,2014-05-16,784,199
1777,622,289.34,2013-07-17,1132,170
1789,50,254.55,2013-03-28,358,971
1803,154,341.43,2014-08-29,849,708
1816,62,489.35,2013-09-26,213,633
1823,544,324.58,2012-06-25,724,177
1834,648,315.85,2012-09-27,578,174
1843,4,184.97,2014-11-12,782,222
1852,323,90.45,2012-12-15,129,133
1862,533,134.81,2013-12-16,557,133
1872,693,460.85,2012-06-01,1192,646
1882,369,196.39,2012-01-06,132,655
1890,653,151.94,2013-03-05,450,1191
1901,38,103.25,2014-09-21,1039,811
1910,534,64.72,2013-11-06,852,1011
1919,29,131.88,2013-12-25,1022,517
1931,30,16.95,2012-09-12,390,805
1942,57,289.47,2014-08-23,428,626
1949,257,447.11,2013-09-06,90,596
1960,638,384.99,2012-05-04,769,628
1970,91,492.99,2012-05-20,1113,833
1977,272,225.12,2013-04-21,505,750
1989,115,209.72,2014-07-26,456,84
1997,28,330.36,2012-02-19,110,93
2007,35,131.22,2015-02-03,351,545
2019,27,178.04,2013-10-18,68,209
2029,35,183.36,2014-06-30,166,553
2040,201,17.58,2012-05-18,92,499
2050,534,486.54,2013-02-13,1180,628
2060,341,14.12,2013-01-21,684,990
2070,11,205.83,2012-05-14,63,1079
2079,582,256.74,2014-12-17,104,463
2091,33,155.01,2014-12-18,816,513
2102,60,475.7,2013-07-01,1199,572
2111,316,368.36,2013-02-25,226,546
2121,64,304.72,2013-12-01,565,782
2131,35,182.66,2014-11-09,775,1117
2142,262,109.23,2014-09-18,785,835
2155,108,172.57,2014-05-23,556,387
2163,446,190.49,2013-01-12,865,194
2172,30,58.83,2013-04-17,191,881
2182,381,151.43,2013-02-11,1197,831
2191,336,202.64,2014-01-10,1097,1015
2200,42,47.37,2013-05-13,69,311
2210,46,235.44,2014-11-18,256,989
2217,218,311.56,2013-12-26,408,301
2227,431,124.73,2012-10-22,562,8
2235,10,44.31,2014-03-09,657,1190
2247,671,62.05,2012-01-26,936,1184
2257,37,256.68,2013-03-11,919,770
2267,60,449.91,2014-09-21,755,808
2274,57,138.19,2012-03-11,614,646
2284,310,424.93,2014-07-02,168,836
2292,55,141.46,2013-12-12,624,419
2299,117,477.49,2012-12-22,939,913
2309,14,274.27,2012-04-20,975,84
2320,351,316.84,2014-07-17,1197,470
2332,52,257.22,2013-01-12,895,990
2341,11,96.71,2013-12-27,112,208
2351,337,91.18,2013-10-29,137,427
2361,44,176.74,2014-04-13,753,1177
2370,59,428.7,2014-03-07,999,351
2379,14,127.31,2015-01-30,1111,563
2386,37,234.37,2014-02-04,627,594
2398,391,127.67,2012-07-21,500,772
2408,613,35.6,2013-01-15,235,839
2418,19,288.48,2012-06-09,527,551
2431,7,251.32,2012-08-26,1087,411
2441,464,83.89,2013-03-23,216,346
2451,653,35.41,2012-03-13,938,1009
2461,154,158.6,2014-04-23,682,810
2473,59,357.75,2014-05-02,215,1025
2480,25,397.6,2012-07-02,1182,330
2491,7,55.21,2012-08-13,784,807
2502,667,421.87,2014-09-21,913,110
2511,11,137,2015-01-03,166,823
2519,120,163.13,2014-03-23,605,239
2530,10,21.75,2012-03-18,608,63
2539,647,495.4,2014-03-21,1049,321
2550,30,411.99,2014-03-18,534,675
2561,310,152.83,2013-10-14,11,872
2572,10,469.68,2013-04-07,7,406
2584,595,303.62,2013-05-16,308,905
2592,673,94.29,2013-06-12,818,950
2605,575,72.2,2013-01-19,1003,3
2615,60,76.37,2012-01-02,467,164
2626,162,187.42,2013-04-23,420,118
2636,45,223.13,2014-01-14,951,260
2651,133,69.83,2014-05-28,348,1177
2661,382,383.19,2012-09-26,429,517
2672,57,133.99,2013-01-20,831,272
2681,20,476.49,2012-05-22,979,112
2693,442,260.81,2014-06-21,344,577
2703,558,165.62,2014-11-26,860,533
2709,489,271.69,2014-08-27,28,529
2721,15,355.27,2014-05-08,1168,621
2728,676,240.56,2014-07-10,970,649
2743,1,320.46,2013-10-18,755,872
2749,71,167.95,2014-11-16,123,169
2759,451,170.64,2013-09-10,1083,902
2772,36,167.14,2012-09-01,725,449
2783,25,49.52,2014-11-17,437,689
2792,495,411.99,2013-07-17,314,222
2802,24,235.41,2014-05-11,678,505
2813,498,344.2,2012-08-21,729,552
2824,275,452.17,2014-03-08,1065,992
2833,47,102.66,2012-07-15,1080,1124
2849,151,143.02,2014-06-14,706,984
2857,466,191.14,2014-08-22,1018,542
2867,222,457.15,2012-03-21,722,110
2877,121,306.25,2014-05-10,761,1089
2886,64,317.25,2012-06-17,790,498
2897,277,433.16,2015-01-11,276,571
2907,673,345.91,2013-11-01,1009,377
2917,36,415.08,2014-02-07,608,121
2926,247,423.34,2013-11-13,682,1092
2938,243,408.88,2012-09-29,893,785
2950,59,377.13,2013-11-09,604,533
2960,240,330.49,2012-10-12,562,1003
2971,10,106.65,2015-01-11,743,196
2978,342,244.5,2013-04-05,833,643
2989,164,273.47,2012-10-30,754,550
3002,19,406.39,2014-12-20,1135,1105
3009,378,70.63,2012-02-19,857,986
3019,16,433.47,2012-10-30,319,809
3031,60,312.62,2012-10-06,194,647
3042,54,123.89,2013-02-08,819,306
3054,63,207.54,2013-08-31,227,1087
3063,26,124.98,2014-02-22,239,935
3073,35,227.66,2012-11-09,191,727
3084,39,60.65,2012-09-19,591,509
3094,245,202.77,2014-11-20,264,770
3064,210,143.33,2014-11-21,651,777
3076,435,100.75,2012-12-10,458,1001
3085,25,76.73,2012-04-19,322,951
3095,561,418.25,2013-10-04,604,983
3107,59,383.74,2014-04-05,943,332
3116,52,235.98,2012-07-18,1120,736
3126,41,380.67,2014-04-29,471,1190
3133,32,50.15,2012-04-09,211,218
3146,18,185.16,2012-08-07,992,705
3155,9,498.11,2012-10-16,702,510
3166,245,88.88,2014-12-27,82,151
3175,8,449.02,2013-11-25,1155,372
3184,47,84.35,2013-06-08,976,360
3195,37,294.57,2013-09-17,560,1107
3209,333,461.49,2013-11-28,889,883
3221,65,211.52,2014-08-11,187,998
3226,21,367.38,2013-04-06,103,374
3241,9,205.88,2014-08-09,848,299
3252,167,132.74,2013-05-01,465,1
3263,18,237.46,2013-01-02,327,1113
3270,576,73.44,2015-01-11,1044,1079
3281,68,412.04,2013-08-18,822,1064
3289,37,183.09,2012-07-03,743,1110
3300,43,409.33,2014-03-07,291,79
3308,437,85.63,2014-06-10,818,404
3321,49,59.2,2014-11-15,182,499
3331,33,115,2013-02-05,243,1005
3350,497,284.26,2014-05-21,907,134
3357,3,53.36,2014-12-25,325,709
3366,54,106.17,2014-05-24,773,934
3378,12,58.4,2014-12-10,758,733
3389,52,355.23,2014-12-25,462,793
3400,68,260.98,2012-11-07,839,861
3406,44,29.37,2014-07-16,477,289
3415,92,484.32,2013-12-05,523,91
3425,47,230.99,2013-04-27,1047,577
3436,95,35.81,2013-07-14,395,1186
3446,37,270.16,2012-08-14,1095,953
3454,33,133.44,2014-02-18,295,970
3466,59,382.01,2014-05-22,867,70
3477,365,306.58,2014-08-09,1144,432
3486,54,32.58,2012-09-09,71,992
3495,62,374.36,2013-06-06,1006,201
3505,48,34.42,2014-11-02,419,1055
3517,30,423.67,2013-09-06,1120,114
3528,490,58.49,2012-07-15,36,47
3536,603,187.34,2012-06-26,180,29
3546,494,249.88,2014-04-09,468,816
3553,358,85.41,2012-12-19,961,767
3565,2,332.08,2013-03-25,346,908
3575,10,379.36,2014-02-19,223,94
3585,42,157.52,2013-02-19,711,572
3593,186,60.75,2014-10-24,81,354
3601,21,377.4,2013-10-29,201,1051
3612,387,72.77,2014-06-07,633,14
3623,459,348.05,2013-09-13,530,285
3633,9,423.16,2014-02-20,7,315
3643,45,189.8,2012-06-29,839,893
3653,637,75.31,2012-02-15,793,691
3662,59,39.85,2012-06-05,1038,734
3673,536,333.67,2013-03-10,155,11
3683,26,449.89,2012-02-13,111,312
3693,45,106.04,2013-03-04,666,376
3703,427,25.57,2014-05-13,1105,652
3709,180,436.71,2013-11-27,969,996
3719,7,108.44,2014-06-26,783,438
3729,461,162.07,2012-10-27,49,1077
3749,384,341.64,2012-11-17,668,506
3756,9,187.63,2014-09-04,1088,883
3767,452,160.35,2014-10-22,44,937
3778,3,388.68,2013-10-07,318,125
3788,58,138.13,2012-02-25,1008,242
3799,43,228.48,2012-11-10,951,163
3809,15,267.12,2014-03-13,384,1103
3819,50,288.14,2012-08-01,85,401
3829,27,158.38,2012-12-11,99,230
3839,53,26.27,2014-02-15,535,1153
3849,86,289.22,2014-08-12,12,429
3860,67,400.63,2012-09-10,166,655
